person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Ileana Pop,ileanapop,ileanapop@email.ro,5271012032920,1936-01-24,"Aleea Florea Nr. 25 Bl. 24  Sc. 69 Ap. 712, Vulcan, 621110",0761 355 912,21:58:97:32:19:5c,205.211.86.229,RO74ZCUS9969841167787698,2025-06-25 06:40:14,420,336,134,1100403,691559f4-004e-48ef-b144-948ebbce9350
Roberta Preda,robertapreda,robertapreda@141.ro,3070625132472,1999-08-12,"Bulevardul Emanoil Ardelean Nr. 37, Falticeni, 527616",0234 502 687,a4:69:53:44:8d:a9,218.36.208.33,RO26MJZG8708644019340171,2025-06-25 06:40:14,24806,325,218,1762928,98b5d8e2-fc49-4926-9f16-1e8206ad76f1
Marina Nemeș,marinanemeș,marinanemeș@acasa.ro,7080222379193,1989-05-10,"Drumul Aanei Nr. 25, Ploiesti, 469877",0771 630 703,3a:b3:98:0d:58:96,75.224.95.210,RO40QEOY2972597083385381,2025-06-25 06:40:14,19325,267,59,802446,9c5988c0-8094-4789-9f96-1a1fe369b9de
Sorina Stănescu,sorinastănescu,sorinastănescu@zzup.ro,2110425320030,1933-08-25,"Bulevardul Julia Ene, Gugesti, 740479",0737 486 153,2d:6d:72:5c:e4:7d,103.133.208.251,RO42GYFE1317509019414282,2025-06-25 06:40:14,33166,161,586,695671,10538c2f-bd84-4a44-b595-12db87050fc9
Estera Albu,esteraalbu,esteraalbu@141.ro,1770811213361,1985-04-24,"Soseaua Suciu Nr. 643 Bl. 28  Sc. 36 Ap. 560, Giroc, 165677",0731 759 778,72:2f:02:76:ab:33,129.194.144.55,RO92VKTO7506935580280177,2025-06-25 06:40:14,28542,830,429,921702,f7b7dc06-e4a5-4386-9019-e2e9cd2d97ce
Camelia Nemeș,camelianemeș,camelianemeș@kappa.ro,4910117392637,1987-11-21,"Soseaua Diaconu Nr. 10, Maieru, 110897",0748 839 848,f4:fc:b6:7b:8a:95,208.253.248.65,RO38IZMF0139003103044965,2025-06-25 06:40:14,9829,291,366,1986600,52adf967-803f-4e1c-a1d0-5a3252246659
George Georgescu,georgegeorgescu,georgegeorgescu@kappa.ro,5690410253192,1924-02-05,"Bulevardul Vincențiu Diaconescu Nr. 910 Bl. 97  Sc. 73 Ap. 504, Valea Caselor (Dragasani), 284831",0238 873 360,be:2d:b4:3f:29:91,144.215.146.31,RO49DJWU1336518946321255,2025-06-25 06:40:14,30956,26,186,1299827,b444f06c-af49-4a08-b2b0-959499ff4430
Eliza Ioniță,elizaioniță,elizaioniță@email.ro,3680301221236,1982-01-16,"Aleea Mazilescu Nr. 61, Voluntari, 978851",0785 554 702,ea:68:cb:43:12:22,59.216.224.135,RO36LFDQ3465548065759757,2025-06-25 06:40:14,20522,363,632,122705,ed42d33f-0c20-4d60-9b45-303c98a58cc4
Marilena Tabacu,marilenatabacu,marilenatabacu@gmail.com,8490615167671,1985-10-24,"Bulevardul Georgescu Nr. 11 Bl. 62  Sc. 29 Ap. 885, Bailesti, 290546",0711 699 522,f8:77:ca:90:bd:ad,89.73.218.127,RO84FGZO4930690772366932,2025-06-25 06:40:14,5891,598,354,566522,b7916656-9110-4397-87fb-36b3f39a4822
Stan Dobre,standobre,standobre@email.ro,2910819333245,1966-03-31,"Aleea Dumitrescu Nr. 64, Roseti, 782680",0749 749 763,c1:1f:96:af:d4:ab,205.7.191.101,RO50YPBT2340507482733241,2025-06-25 06:40:14,11185,763,113,1647284,f8349107-b664-4824-88db-6dc9700accfe
Caius Stănescu,caiusstănescu,caiusstănescu@141.ro,3040902465550,1983-07-05,"Soseaua Albu, Fetesti-Gara, 919701",0724 994 015,a4:d0:7a:e2:4c:87,208.237.185.235,RO23TAGE6599527163470857,2025-06-25 06:40:14,6557,325,317,145496,86da9330-dcaf-487d-9472-d7db13635409
Fabiana Ionescu,fabianaionescu,fabianaionescu@acasa.ro,5671213114524,1917-12-18,"Drumul Stancu, Mihail Kogalniceanu, 121754",0764 184 022,2f:fb:12:f3:ab:cd,212.44.231.147,RO09UKCD7989851768919934,2025-06-25 06:40:14,7200,824,436,1514451,801f2dec-9bab-487d-973e-025f6efd4bb3
Andrian Nistor,andriannistor,andriannistor@kappa.ro,4730225335118,2016-04-26,"Bulevardul Svetlana Tomescu, Tomesti, 992215",0726 631 272,5c:1a:a8:e4:5d:43,79.183.105.157,RO30ZQWI8176122010461500,2025-06-25 06:40:14,27016,889,222,703862,30d25888-5107-4508-b990-0318bfcc4c87
Augustin Stan,augustinstan,augustinstan@zzup.ro,1361126518306,1981-12-13,"Aleea Voinea, Intorsura Buzaului, 761244",0251 899 449,5f:bd:47:98:a4:b7,135.75.130.105,RO35MWKG2885645338828926,2025-06-25 06:40:14,11640,386,610,571042,d8b5c323-5291-4a5f-91b7-960d3226c9c6
Florian Dochioiu,floriandochioiu,floriandochioiu@kappa.ro,3920216388603,1995-02-01,"Bulevardul Janeta Dobre Nr. 589, Fundulea, 207133",0745 611 347,eb:ea:b3:2e:9f:ac,10.226.114.150,RO12QKGC4740827770456763,2025-06-25 06:40:14,29130,857,534,1997314,261b1da3-c7df-4b43-823e-ba2feecf533e
Marga Cristea,margacristea,margacristea@kappa.ro,2890623080374,1980-08-22,"Bulevardul Melania Oprea Nr. 346, Videle, 456162",0265 439 440,a1:69:72:0c:e4:50,131.65.156.107,RO67DGFX8843717885654667,2025-06-25 06:40:14,7160,79,520,1744730,89967b16-0513-4de8-8545-2f84018a0245
Sandu Florea,sanduflorea,sanduflorea@141.ro,7931213256687,1912-12-13,"Drumul Ioniță Nr. 59, Moreni, 411782",0263 061 776,98:f2:18:3d:ca:e5,97.152.43.54,RO57PDUH1735082786277777,2025-06-25 06:40:14,21563,792,788,1244508,c3189dde-cacd-47a0-b601-c806ea2076cd
Vincențiu Nistor,vincențiunistor,vincențiunistor@kappa.ro,2550708140403,1930-03-29,"Drumul Gheorghiu Nr. 28, Pogoanele, 847410",0770 612 526,77:1d:70:a4:87:cc,9.101.216.195,RO46HSMW0344473443171562,2025-06-25 06:40:14,8675,324,655,361030,4250edf1-df64-43e3-b9f8-49bfb126e3e9
Raul Voinea,raulvoinea,raulvoinea@141.ro,2270705124157,1923-10-01,"Intrarea Ioniță Nr. 67, Covasna, 872139",0268 649 444,63:13:30:ef:6c:ce,221.234.111.47,RO94MUVR0046627202939409,2025-06-25 06:40:14,29602,219,364,1704751,57c9ce6a-d4b6-4c39-add7-60e2212230a4
Ioanina Dima,ioaninadima,ioaninadima@gmail.com,7800809349007,1921-05-14,"Intrarea Aanei Nr. 564, Strejnicu, 589239",0755 253 126,8d:c5:8b:24:fb:40,5.223.238.196,RO92OJOE4875358858678128,2025-06-25 06:40:14,3271,287,159,1207503,323f8ef3-1d6f-433d-a47d-9615260fd092
Edgar Oprea,edgaroprea,edgaroprea@141.ro,4470831301979,1942-01-23,"Aleea Tudor Nr. 812, Hunedoara, 494878",0246 936 233,79:f7:70:d6:a0:6c,27.185.173.223,RO62EVGM9596274470183746,2025-06-25 06:40:14,693,916,305,1485957,25376053-2744-4e77-a0ab-f70f38ac5058
Alice Ardelean,aliceardelean,aliceardelean@zzup.ro,3371123052524,1930-09-10,"Strada Popescu Nr. 275, Lunca Cetatuii, 443597",0749 154 964,11:b2:0e:52:46:27,220.251.154.116,RO92TOUB2825134266342155,2025-06-25 06:40:14,24066,365,780,44101,0d8e8f11-44fe-4043-90e4-a59ceeb6f34e
Gelu Aanei,geluaanei,geluaanei@post.ro,8701114091526,1950-09-14,"Soseaua Ioniță Nr. 759, Ramnicu Sarat, 997971",0720 114 530,ce:80:1f:7f:ba:8b,64.110.66.52,RO74AWOU4274437753442444,2025-06-25 06:40:14,28915,650,31,652835,c40940aa-5763-4e75-8da3-389ae53413d7
Pamela Stănescu,pamelastănescu,pamelastănescu@email.ro,5040318344641,1994-03-31,"Strada Tomescu Nr. 942 Bl. 20  Sc. 84 Ap. 481, Ruscova, 563648",0258 959 538,6c:70:23:79:5c:e3,97.61.173.9,RO05WIJB0692863469538913,2025-06-25 06:40:14,27069,991,639,481878,145c3428-63f6-4c77-a4c3-fb4081e2ba02
Arsenie Stoica,arseniestoica,arseniestoica@email.ro,1140926311831,1971-04-01,"Bulevardul Dobre Nr. 71 Bl. 22  Sc. 99 Ap. 298, Comanesti, 232503",0248 152 959,f8:77:f1:2c:4b:9f,119.180.170.108,RO91YYRX3806797348424525,2025-06-25 06:40:14,18741,408,437,603788,01d604a2-77d4-4dca-8e87-fe9eb6ae061a
Viviana Eftimie,vivianaeftimie,vivianaeftimie@gmail.com,2331212140086,1964-01-08,"Soseaua Nistor, Feldru, 995711",0234 774 142,8f:c1:34:a4:41:a7,94.134.122.38,RO45IDNU4142772956923821,2025-06-25 06:40:14,4618,397,241,1937087,d688fdef-eb1b-480b-b541-2d2f780cee3e
Dinu Stan,dinustan,dinustan@141.ro,3760408257047,1984-09-10,"Strada Diaconescu Nr. 47 Bl. 20  Sc. 98 Ap. 644, Pogoanele, 648414",0262 437 861,44:30:db:c4:8d:ad,129.233.193.187,RO83MTDX8211954773920703,2025-06-25 06:40:14,1959,322,43,1046832,60f9ea42-8518-41da-8890-faa11e7a34bd
Victor Tabacu,victortabacu,victortabacu@gmail.com,8711024291963,2017-04-12,"Bulevardul Dima Nr. 940 Bl. 21  Sc. 28 Ap. 874, Peretu, 548759",0237 000 808,2a:76:9b:97:0b:ba,177.134.198.180,RO19CFGE2694449818702325,2025-06-25 06:40:14,35324,411,618,562979,9949cc94-b294-4718-9acd-689cf491f57b
Felix Diaconescu,felixdiaconescu,felixdiaconescu@gmail.com,5580417410281,1978-06-06,"Intrarea Teona Toma Nr. 14, Poienile de sub Munte, 905960",0785 694 433,db:3d:83:fd:40:8e,78.102.151.189,RO14OGDK7090912353488068,2025-06-25 06:40:14,22136,966,278,771996,404286a1-457e-4fb5-af6a-1846bce5fd57
Dorian Mazilescu,dorianmazilescu,dorianmazilescu@post.ro,4760327469211,1926-09-13,"Soseaua Ardelean Nr. 315, Borsa, 293240",0720 956 037,40:3b:4b:d3:e4:1e,185.89.53.0,RO04UKSB7606926651008932,2025-06-25 06:40:14,5571,347,277,804005,798f3d07-8453-488a-8b46-587250a49b4f
Jana Stancu,janastancu,janastancu@zzup.ro,6280807517078,1974-11-23,"Drumul Stan, Valea Mare (Negresti), 731444",0255 787 238,ee:f4:da:ec:42:53,5.17.252.36,RO09IYCL6847582621134264,2025-06-25 06:40:14,26120,757,378,1475297,c9d7f7c2-b5a9-4bd2-8500-1de85304e34a
Eftimie Dumitrescu,eftimiedumitrescu,eftimiedumitrescu@post.ro,2720710516533,1956-02-12,"Intrarea Ardelean Nr. 922, Otelu Rosu, 301697",0729 531 609,60:c5:b8:1d:a9:b5,109.4.221.39,RO06KPYB6431875579544714,2025-06-25 06:40:14,24308,257,451,1815,d330d48e-1980-4c45-8298-a270b9113e60
Otilia Tomescu,otiliatomescu,otiliatomescu@post.ro,8341010149492,1968-11-22,"Bulevardul Vladimir Nistor Nr. 541 Bl. 38  Sc. 10 Ap. 880, Beius, 467825",0237 404 408,4a:6c:59:1b:bf:4e,133.26.44.135,RO61WTFG4179830628411037,2025-06-25 06:40:14,30512,423,431,1214825,84b449e4-e49c-44ad-b964-0329cb069176
Gică Toma,gicătoma,gicătoma@zzup.ro,2101102318516,1953-12-12,"Bulevardul Mocanu Nr. 16 Bl. 24  Sc. 79 Ap. 539, Campulung, 408490",0786 895 166,ea:e1:35:9c:9f:ce,199.91.244.227,RO22ADGO7215448022453091,2025-06-25 06:40:14,31119,411,677,349921,579c07c1-20d2-483a-9447-09c7f9440d3b
Alina Marin,alinamarin,alinamarin@post.ro,6750113456333,1955-12-11,"Intrarea Mazilescu Nr. 93, Craiova, 285796",0759 382 327,d4:49:01:ac:23:75,26.76.59.192,RO97MIAG8975654891373894,2025-06-25 06:40:14,16610,987,678,1048101,a03430fb-1a94-4df0-9453-a0cda869c476
Pleșu Popa,pleșupopa,pleșupopa@zzup.ro,1101108222803,1953-12-16,"Drumul Toma, Galati, 308290",0748 315 850,bb:a5:8c:c3:fc:ad,27.175.25.1,RO61GQVC3647710366576080,2025-06-25 06:40:14,10543,557,186,402921,01aede7d-e03d-4a7c-aeec-a9fd8ac237c9
Emanuel Dinu,emanueldinu,emanueldinu@acasa.ro,5490711115150,1917-11-25,"Intrarea Toma, Turnu Magurele, 502017",0720 916 442,47:d5:d0:3a:38:33,72.45.48.192,RO68USRT6788747795524373,2025-06-25 06:40:14,5834,936,628,707209,7dcc98dd-5d03-48e1-b2fb-79a0a4e7f5f9
Natașa Stan,natașastan,natașastan@kappa.ro,5051127025527,2007-06-07,"Drumul Florea Nr. 97 Bl. 40  Sc. 46 Ap. 530, Strehaia, 682255",0253 011 633,96:b5:54:d3:99:88,181.86.194.214,RO88IMOC8689412623715261,2025-06-25 06:40:14,21124,612,387,1327806,bf9948de-e949-434a-a23c-9b8d5b635b32
Marcheta Barbu,marchetabarbu,marchetabarbu@141.ro,2600422438913,1995-03-19,"Bulevardul Nicodim Marin, Bocsa, 772360",0269 558 913,2a:41:ac:0f:28:35,43.44.201.59,RO68RBGW4497725472760499,2025-06-25 06:40:14,11851,171,674,1278681,93a08f31-139a-4ba2-ba79-4da931c753d2
Gianina Eftimie,gianinaeftimie,gianinaeftimie@kappa.ro,4680622210921,1990-07-23,"Drumul Pușcașu Nr. 76 Bl. 49  Sc. 48 Ap. 903, Oradea, 343879",0755 151 687,af:ba:c9:e6:77:b0,99.233.240.12,RO86SQLJ0305687519829650,2025-06-25 06:40:14,16988,38,794,311860,7578b5df-9ab8-44e5-ac57-06f46f2ff6fa
Eremia Niță,eremianiță,eremianiță@email.ro,4650914184380,1926-06-03,"Intrarea Mocanu Nr. 84, Eforie Nord, 908117",0244 297 305,f1:02:93:74:e3:8b,215.130.238.197,RO62HBJK1433154186272176,2025-06-25 06:40:14,30770,312,389,1993832,1b1aa97b-4b58-461e-927f-b57a506debf7
Teea Stănescu,teeastănescu,teeastănescu@141.ro,3290527362001,1924-02-03,"Bulevardul Barbu, Plosca, 549833",0254 391 555,98:33:22:6b:f7:e4,214.115.146.56,RO22SOYC0919632654783782,2025-06-25 06:40:14,27770,632,688,410251,fb5d20df-79e2-4aab-a227-dbb2338df4a7
Loredana Suciu,loredanasuciu,loredanasuciu@email.ro,8111129158857,1942-05-03,"Aleea Sorana Pop, Homocea, 367597",0242 763 004,f1:f4:00:9a:27:30,154.116.113.126,RO29LBFS4306430838268053,2025-06-25 06:40:14,27446,656,326,1705575,e7fb668d-2729-4ab3-9ca2-7e4ebb42e616
Celia Eftimie,celiaeftimie,celiaeftimie@acasa.ro,2970917336311,1968-06-28,"Bulevardul Albu Nr. 55, Calafat, 725163",0262 353 620,cd:dc:32:c5:0e:24,196.213.246.26,RO02CFCT1338032123876714,2025-06-25 06:40:14,23638,793,636,1401768,dd416194-e061-4833-8a05-0c99aa2ab5f1
Dumitrana Stoica,dumitranastoica,dumitranastoica@acasa.ro,7000311145881,1965-01-26,"Aleea Ene Nr. 18, Roman, 434197",0788 940 535,89:21:3b:be:f8:29,48.68.95.54,RO14AFEZ2462067936034916,2025-06-25 06:40:14,30552,156,135,1827934,63a7b1a9-e48e-4a73-8c26-d73367cea85f
Lelia Aanei,leliaaanei,leliaaanei@zzup.ro,1181204106084,1978-09-24,"Soseaua Eugenia Popa Nr. 41 Bl. 85  Sc. 89 Ap. 837, Piatra-Neamt, 415911",0239 521 948,38:12:4f:06:7d:0b,8.139.167.95,RO59APOZ6956473347901620,2025-06-25 06:40:14,3372,585,598,375746,7b5cdc8d-1ef7-4422-b06a-7ff953ea1ac6
Caterina Dobre,caterinadobre,caterinadobre@zzup.ro,5751025450400,1965-04-01,"Strada Adelina Barbu, Buzau, 441047",0245 811 567,8e:cc:e5:2c:0c:41,78.135.240.233,RO26FDQY7630499408200034,2025-06-25 06:40:14,13060,806,438,1097418,9b10504d-1adf-4e1d-bf79-b664e10c98f8
Fiona Nemeș,fionanemeș,fionanemeș@post.ro,6680815218161,1963-11-08,"Soseaua Niță Nr. 67, Murfatlar, 211903",0754 381 020,13:76:ae:dd:4d:08,42.5.101.48,RO35BPOV9415895687701865,2025-06-25 06:40:14,6977,266,377,498394,6f56ee6c-d49c-4e0d-a193-291eecbbc75a
Mădălin Tabacu,mădălintabacu,mădălintabacu@141.ro,1790122273639,1987-06-05,"Soseaua Niculiță Diaconescu Nr. 510, Stei, 492211",0711 217 181,db:3b:2b:15:ba:1e,116.45.99.182,RO30CGTG5136635211908935,2025-06-25 06:40:14,956,450,527,413566,502a471b-4af7-4c64-a6df-b69bb08b83b8
Valentin Ababei,valentinababei,valentinababei@kappa.ro,3221031155638,1997-07-13,"Drumul Anastasia Diaconescu Nr. 899 Bl. 67  Sc. 78 Ap. 893, Viseu de Sus, 274548",0768 233 970,03:00:c1:cc:8e:b7,28.138.208.179,RO31GTOP2124274635586015,2025-06-25 06:40:14,20562,461,660,152712,4c448a36-80bd-433d-9afa-b6b58495268e
Roberta Ardelean,robertaardelean,robertaardelean@email.ro,7020920330412,2015-06-02,"Strada Ene Nr. 97 Bl. 93  Sc. 17 Ap. 475, Cristuru Secuiesc, 426069",0231 181 781,ca:47:66:95:8e:5c,200.54.20.26,RO33UTWB4871278474607361,2025-06-25 06:40:14,1429,211,651,650429,20457391-634d-4e7b-ae68-f6f02333ef6a
Angela Pușcașu,angelapușcașu,angelapușcașu@141.ro,6460119510384,1963-02-23,"Aleea Ionela Dumitrescu, Brasov, 240370",0753 877 777,83:72:d8:f0:d2:a6,200.223.65.99,RO59NFNC1241225643987679,2025-06-25 06:40:14,21141,36,570,1110907,2d7c7546-07c9-4316-9850-c9f59ac265fc
Tatiana Georgescu,tatianageorgescu,tatianageorgescu@post.ro,2830406456411,1910-09-06,"Strada Mocanu, Vicovu de Jos, 408942",0762 624 709,cc:97:32:92:eb:c6,44.233.238.33,RO03XIUV3486495081385364,2025-06-25 06:40:14,24458,788,648,1901868,7ba33b2e-a606-44f4-9497-e82eb18fa102
Romulus Toma,romulustoma,romulustoma@post.ro,4390117191537,1911-05-05,"Aleea Ecaterina Dobre Nr. 814 Bl. 35  Sc. 14 Ap. 221, Deva, 999304",0726 654 916,5f:4b:3f:9b:24:71,126.12.7.205,RO42CNVM9813260558541098,2025-06-25 06:40:14,27314,623,57,732648,97023827-9736-43f0-98b0-1617f23d67d8
Maria Niță,marianiță,marianiță@kappa.ro,2201110427520,1944-10-08,"Drumul Mazilescu Nr. 178 Bl. 51  Sc. 98 Ap. 610, Slobozia, 247266",0253 431 124,07:ad:88:23:ad:cf,150.6.84.200,RO29UGVV7732267267563264,2025-06-25 06:40:14,16250,802,619,208681,76929f16-b13d-498d-a331-40500d20b4df
Marioara Florea,marioaraflorea,marioaraflorea@zzup.ro,6790531015425,1948-01-13,"Soseaua Tudor Nr. 163, Cristuru Secuiesc, 891741",0742 211 279,46:50:42:50:de:fb,25.193.202.76,RO30ZRNG3811393921994633,2025-06-25 06:40:14,22798,500,124,333892,a801b8f2-2855-4628-bbdf-53eb0c7584a0
Rada Ioniță,radaioniță,radaioniță@gmail.com,7011230330028,1944-04-16,"Soseaua Niță, Copsa Mica, 666464",0252 989 720,98:be:24:93:51:bc,72.224.196.173,RO25GYOK4676547528048070,2025-06-25 06:40:14,23867,140,754,1035593,c44f59f6-2f89-4923-9597-aeb02c4cb9b7
Albertina Stoica,albertinastoica,albertinastoica@zzup.ro,1241007377603,1982-04-29,"Aleea Dumitrescu, Gheorgheni, 645841",0753 423 460,2f:ae:a7:cf:6e:57,9.47.33.60,RO66KBME5617491762489205,2025-06-25 06:40:14,18563,129,648,489660,42838360-2244-4587-8af4-a156544cdb79
Dorli Diaconu,dorlidiaconu,dorlidiaconu@email.ro,6390801030067,1996-09-21,"Drumul Gheorghiu Nr. 92 Bl. 23  Sc. 27 Ap. 469, Buftea, 868901",0267 111 045,d5:91:78:4a:6b:e0,161.142.91.153,RO53BLQP4053991618428242,2025-06-25 06:40:14,31155,955,465,920257,92f7c0e6-061b-4e84-9c35-e8287ef1a5f3
Pamfil Stoica,pamfilstoica,pamfilstoica@zzup.ro,3701210444340,1960-09-22,"Strada Pop Nr. 48 Bl. 44  Sc. 47 Ap. 295, Marasesti, 124099",0233 034 040,d7:84:ce:b3:0d:d4,202.160.156.87,RO69YDPG5230575210114978,2025-06-25 06:40:14,15733,264,646,818661,cd82d505-3274-4a4c-bd51-bab30502a760
Grațiela Stănescu,grațielastănescu,grațielastănescu@acasa.ro,4661120311273,1946-10-07,"Soseaua Albu Nr. 52 Bl. 74  Sc. 62 Ap. 622, Lipova, 611780",0231 882 436,dd:67:fe:9b:a9:6c,220.238.132.140,RO66LIBT2196846929252279,2025-06-25 06:40:14,26342,220,340,844996,06747aa4-4c2c-4c99-b203-5d0d6bc262e0
Corneliu Barbu,corneliubarbu,corneliubarbu@acasa.ro,6741025145795,1931-12-21,"Aleea Gheorghiu Nr. 44, Lumina, 866002",0238 843 732,05:a9:c6:73:ce:02,99.193.59.6,RO39NAZY1166430225489250,2025-06-25 06:40:14,16713,288,419,1712750,fb32da93-9b46-4368-b46d-aec81969306d
Draga Stoica,dragastoica,dragastoica@acasa.ro,3610310202650,1927-12-30,"Strada Matei Nistor Nr. 820, Toplita, 984012",0738 762 727,57:6f:f7:0e:83:61,89.108.145.36,RO78DBTM4875845109150403,2025-06-25 06:40:14,2720,675,702,213454,f5785239-a42c-435b-a81c-9bfbb0ce3183
Izabela Diaconescu,izabeladiaconescu,izabeladiaconescu@acasa.ro,6120927323721,1978-04-07,"Strada Popescu Nr. 227, Siret, 470123",0730 135 874,b3:2e:ab:ec:72:8b,214.35.186.210,RO54VHYA9189397803147447,2025-06-25 06:40:14,4160,122,101,975055,cfb9daf8-14d8-430b-a7df-f93486e59cef
Cristobal Mazilescu,cristobalmazilescu,cristobalmazilescu@141.ro,8910718399965,2005-01-01,"Soseaua Ieremia Tomescu Nr. 67, Vicovu de Sus, 121187",0758 398 804,43:f5:8f:43:bd:f4,136.7.21.89,RO38HVWM9284093163789872,2025-06-25 06:40:14,23299,169,385,1994842,2858a790-84a1-4870-b3cd-6c2a23c4dbfa
Janeta Ioniță,janetaioniță,janetaioniță@post.ro,6511202324799,1989-02-19,"Soseaua Oprea, Seini, 674653",0780 872 403,50:d3:4a:2c:20:c4,159.60.177.184,RO11LNCJ3331008317301938,2025-06-25 06:40:14,754,884,519,576084,3df5266e-8176-4270-90dc-30a6bafdcb39
Nicoară Florea,nicoarăflorea,nicoarăflorea@gmail.com,1720626250374,1977-05-28,"Bulevardul Dima Nr. 870, Baciu, 931443",0244 486 383,4e:32:26:65:2d:ac,28.140.138.23,RO46XOYB8683071992591760,2025-06-25 06:40:14,24266,670,595,1116041,dde99f1b-2bc8-4b07-8e70-ba36cc455ba1
Sonia Dobre,soniadobre,soniadobre@kappa.ro,7971230222915,1947-06-19,"Intrarea Ligia Dochioiu Nr. 987 Bl. 48  Sc. 28 Ap. 505, Plosca, 640371",0269 907 072,6d:19:73:c6:2d:58,163.109.0.38,RO70EOVO5175264930038932,2025-06-25 06:40:14,923,149,377,1989314,1b062bfa-7a89-4a21-819b-6bb5c25c8acb
Florica Voinea,floricavoinea,floricavoinea@email.ro,6530827339789,1996-11-18,"Drumul Alberta Dinu, Floresti, 587710",0245 297 599,45:ea:99:3f:06:88,65.206.195.19,RO18YSZB9287176742437768,2025-06-25 06:40:14,25412,925,369,484142,9632ff7f-54f1-41de-9b5c-675d1887dd0b
Florin Barbu,florinbarbu,florinbarbu@141.ro,2000123440661,1911-02-27,"Aleea Stoica Nr. 36, Moisei, 504388",0788 487 993,6c:2b:d5:5e:0c:f9,147.222.239.57,RO14QTJJ5253278043368783,2025-06-25 06:40:14,19440,0,383,1193186,89ea1ed5-6851-454a-ae77-c64f5eb60bba
Agripina Oprea,agripinaoprea,agripinaoprea@gmail.com,2570212060347,2008-02-14,"Soseaua Suciu, Targu Ocna, 818198",0786 829 227,6b:ed:a3:be:db:ad,160.69.111.59,RO62ETZA6785673326588812,2025-06-25 06:40:14,9461,793,351,356796,744c27c9-4e68-41e8-881f-d88e65004050
Cecilia Popescu,ceciliapopescu,ceciliapopescu@gmail.com,2351019132267,1914-01-30,"Bulevardul Ducu Florea Nr. 351, Hunedoara, 514749",0737 892 792,28:2a:79:d7:4b:2a,101.42.166.183,RO61BFJL0130677424637494,2025-06-25 06:40:14,34622,829,703,1984556,73817308-4a95-4707-a126-fa963c2e7a49
Marcu Niță,marcuniță,marcuniță@acasa.ro,6670831137004,1988-11-02,"Soseaua Suciu Nr. 29 Bl. 51  Sc. 81 Ap. 196, Savinesti (Poiana Teiului), 653047",0784 931 681,7b:3d:a5:e5:94:b6,154.251.235.55,RO89RWUR8260033961973453,2025-06-25 06:40:14,28948,630,501,425510,8d93435f-edc9-451d-92e8-6085c9ee9bcb
Anamaria Stoica,anamariastoica,anamariastoica@141.ro,1880826039716,2005-05-20,"Drumul Voinea Nr. 96, Valea Mare (Negresti), 136399",0736 013 065,c3:61:c3:72:b7:fa,50.85.222.21,RO65DLGG2873452496769228,2025-06-25 06:40:14,5999,863,763,1769422,d7fb73b6-eaaf-4c73-b67c-cf04bc031c17
Marcheta Ionescu,marchetaionescu,marchetaionescu@email.ro,3940831366969,2004-08-11,"Soseaua Ioniță Nr. 713 Bl. 80  Sc. 36 Ap. 550, Aiud, 735347",0754 814 811,a2:43:37:4d:79:9b,64.18.57.154,RO80ZWKR1288028172689337,2025-06-25 06:40:14,21588,300,352,786616,8123e989-315f-474b-a32e-9448bf196a4f
Ludovic Pușcașu,ludovicpușcașu,ludovicpușcașu@post.ro,4870605346523,1993-09-16,"Soseaua Aanei, Siret, 126110",0743 996 817,d6:58:37:77:39:f2,191.91.133.152,RO07DCQL6328047433695482,2025-06-25 06:40:14,25842,808,547,1521367,a507beac-137b-468d-8b58-b475f32079e4
Ioanina Stoica,ioaninastoica,ioaninastoica@zzup.ro,6990311236679,1949-02-20,"Aleea Livia Dumitrescu Nr. 87, Baicoi, 909968",0252 333 636,d4:4b:4d:5f:11:9d,94.133.146.224,RO20TSTS0633779978395508,2025-06-25 06:40:14,7225,353,676,1369561,b9527396-b524-467d-b8e4-97a789a46510
Maxim Stănescu,maximstănescu,maximstănescu@141.ro,2791105204795,1915-10-17,"Intrarea Dobre Nr. 252 Bl. 31  Sc. 89 Ap. 704, Jibou, 457146",0770 489 897,09:17:9c:c8:58:90,32.153.131.224,RO54YIQJ4251606048981969,2025-06-25 06:40:14,2196,930,104,1238636,073da776-9789-477e-9d7c-59deb7225a98
Aurelian Dinu,aureliandinu,aureliandinu@kappa.ro,1080827363472,1910-04-13,"Bulevardul Ilinca Ionescu, Cobadin, 117665",0760 035 935,e1:9c:07:64:52:1c,221.165.252.122,RO52LLLO8632241400585973,2025-06-25 06:40:14,16768,241,181,145312,e403847e-485b-4741-84c0-82ff9cae7a79
Nidia Mazilescu,nidiamazilescu,nidiamazilescu@post.ro,5960506143552,1926-03-16,"Bulevardul Oprea Nr. 12 Bl. 90  Sc. 81 Ap. 647, Calafat, 373410",0785 213 571,80:43:aa:7b:87:1a,30.84.162.76,RO56DSAM3099557298042590,2025-06-25 06:40:14,9803,704,549,1804567,07391066-be6d-4afd-9738-dc1e5a35cc94
